Column1,Column2,Column3,Column4,Column5
Interval=,0.05 s,,,
ExcelDateTime=,4.4355478776009855e+004,8/06/2021 11:29:26.247252,,
TimeFormat=,StartOfBlock,,,
DateFormat=,,,,
ChannelTitle=,TCD,DCS/trNIRS,ECG,HR
Range=,10.000 V,5.000 V,20.000 mV,105.5050 BPM
UnitName=,cm/s,*,*,*
TopValue=,160.00,*,*,*
BottomValue=,-160.00,*,*,*
241.5,60.4027,5.004466,-0.03080719,66.47505
241.55,61.406,5.004537,-0.08033011,66.47505
241.6,61.2925,5.004666,-0.06423461,66.47505
241.65,58.8221,5.004597,-0.05433345,66.47505
241.7,62.3351,5.00455,-0.04372787,66.47505
241.75,62.8375,5.004553,-0.04792914,66.47505
241.8,60.7908,5.004591,-0.04043566,66.47505
241.85,57.0377,5.004522,-0.03852699,66.47505
241.9,53.1165,5.004559,-0.03165654,66.47505
241.95,51.1983,5.004562,-0.02327007,66.47505
242,49.3955,5.004597,-0.00951863,66.47505
242.05,50.4687,5.004587,0.05388815,66.47505
242.1,48.6881,5.004297,0.1495653,65.46234
242.15,47.6204,5.004463,-0.03620487,63.43693
242.2,45.0364,5.004591,-0.02309292,63.43693
242.25,44.3469,5.0046,0.005005697,63.43693
242.3,57.0917,5.004438,0.0766764,63.43693
242.35,60.5228,5.004513,0.1734104,63.43693
242.4,65.5669,5.004531,-0.02039226,63.43693
242.45,67.898,5.004569,-0.06971758,63.43693
242.5,69.1647,5.004513,-0.060313,63.43693
242.55,66.257,5.004606,-0.0473095,63.43693
242.6,63.4156,5.00445,-0.04477792,63.43693
242.65,67.6924,5.004481,-0.04134947,63.43693
242.7,64.1763,5.004547,-0.04327209,63.43693
242.75,59.9963,5.004469,-0.03800104,63.43693
242.8,55.6043,5.004409,-0.03450262,63.43693
242.85,52.9469,5.004413,-0.03444407,63.43693
242.9,50.2402,5.004447,-0.02006319,63.43693
242.95,49.7167,5.004594,-0.01413312,63.43693
243,47.9896,5.004772,0.1032051,63.43693
243.05,46.7359,5.004569,0.08567434,63.46061
243.1,45.5076,5.004419,-0.0407096,63.50799
243.15,44.498,5.004466,-0.01737457,63.50799
243.2,46.1756,5.004494,-0.002641999,63.50799
243.25,60.0977,5.004466,0.08419107,63.50799
243.3,59.9521,5.004334,0.1620188,63.50799
243.35,68.0391,5.004525,-0.03658548,63.50799
243.4,68.2061,5.00445,-0.07684637,63.50799
243.45,66.4763,5.004478,-0.06946066,63.50799
243.5,67.2914,5.004509,-0.05686599,63.50799
243.55,66.3654,5.004409,-0.0528626,63.50799
243.6,66.077,5.004509,-0.05414942,63.50799
243.65,63.7202,5.004475,-0.05112821,63.50799
243.7,60.8759,5.004478,-0.04982727,63.50799
243.75,56.2372,5.004494,-0.03772362,63.50799
243.8,52.7535,5.004534,-0.04142582,63.50799
243.85,51.9573,5.0045,-0.02745991,63.50799
243.9,50.988,5.004516,-0.02385702,63.50799
243.95,49.9153,5.004435,0.1509994,54.19476
244,47.0261,5.004372,0.02653271,35.56831
244.05,47.4792,5.004416,-0.04130365,35.56831
244.1,45.2588,5.004435,-0.02682611,35.56831
244.15,43.4168,5.004419,-0.0005528389,35.56831
244.2,63.2637,5.004456,0.08867056,35.56831
244.25,60.4728,5.004453,0.1484231,35.56831
244.3,63.2173,5.004506,-0.04971678,35.56831
244.35,69.2586,5.004494,-0.07562763,35.56831
244.4,76.8136,5.004484,0.08935539,35.56831
244.45,65.8768,5.0045,0.04751776,35.56831
244.5,63.8101,5.004484,-0.0826313,35.56831
244.55,64.2145,5.004531,-0.07438509,35.56831
244.6,62.3149,5.004463,-0.03850218,35.56831
244.65,56.4212,5.004647,0.02458788,35.56831
244.7,53.4954,5.004503,0.0989244,35.56831
244.75,51.9238,5.004541,-0.0125669,35.56831
244.8,49.4061,5.004547,-0.0646767,35.56831
244.85,47.8959,5.004519,-0.06741786,35.56831
244.9,47.3747,5.004456,-0.07047988,35.56831
244.95,49.7454,5.004469,-0.067519,35.56831
245,48.7447,5.004463,-0.05988188,35.56831
245.05,45.2274,5.004381,-0.05686351,35.56831
245.1,44.332,5.004537,-0.04475999,35.56831
245.15,41.6757,5.004513,-0.04457231,35.56831
245.2,41.1274,5.0046,-0.03828451,35.56831
245.25,41.4645,5.004562,-0.03247424,35.56831
245.3,39.3454,5.004519,-0.02779624,35.56831
245.35,38.6632,5.004144,-0.0264551,35.56831
245.4,37.635,5.004506,-0.0190076,35.56831
245.45,37.6396,5.004656,-0.0244983,35.56831
245.5,37.637,5.004612,-0.02027298,35.56831
245.55,35.6254,5.004509,-0.003800328,35.56831
245.6,35.1401,5.004637,-0.01029906,35.56831
245.65,34.5051,5.004603,0.2742121,47.6225
245.7,32.4433,5.004587,-0.07549516,71.73088
245.75,31.8849,5.004625,-0.02469864,71.73088
245.8,31.8275,5.004547,-0.007973477,71.73088
245.85,45.5095,5.004503,0.02418013,71.73088
245.9,60.9427,5.004444,0.1081898,71.73088
245.95,58.7091,5.004413,0.1112488,71.73088
246,51.5974,5.004541,-0.04581173,71.73088
246.05,52.315,5.004584,-0.05679808,71.73088
246.1,51.0485,5.004572,-0.0501869,71.73088
246.15,52.6278,5.004459,-0.04889764,71.73088
246.2,52.0151,5.004553,-0.05513005,71.73088
246.25,50.0943,5.004503,-0.0533528,71.73088
246.3,49.6463,5.004531,-0.05415545,71.73088
246.35,53.4286,5.004519,-0.0533485,71.73088
246.4,45.9482,5.004528,-0.02329031,71.73088
246.45,44.3526,5.004594,-0.05597551,71.73088
246.5,44.4743,5.004531,0.2414897,72.14225
246.55,42.4143,5.004603,-0.06534655,72.96499
246.6,41.4881,5.0046,-0.04038803,72.96499
246.65,39.9238,5.004641,-0.0113704,72.96499
246.7,51.9018,5.004738,0.04106901,72.96499
246.75,62.6766,5.004619,0.1596186,72.96499
246.8,60.6446,5.004672,0.01997074,72.96499
246.85,63.2828,5.004631,-0.08845837,72.96499
246.9,63.84,5.004556,-0.07974357,72.96499
246.95,61.9703,5.004603,-0.0635459,72.96499
247,63.6544,5.004594,-0.05900228,72.96499
247.05,62.601,5.004481,-0.05591126,72.96499
247.1,59.4214,5.004569,-0.05216793,72.96499
247.15,59.1408,5.004612,-0.04460948,72.96499
247.2,54.9075,5.004606,-0.02269002,72.96499
247.25,52.3066,5.00455,-0.03821644,72.96499
247.3,50.5656,5.00455,0.221239,72.60702
247.35,49.8943,5.004697,-0.05280527,71.89108
247.4,47.9886,5.004612,-0.0419002,71.89108
247.45,45.5254,5.004644,-0.0181162,71.89108
247.5,48.343,5.004637,0.006477948,71.89108
247.55,61.7235,5.004631,0.1155224,71.89108
247.6,66.7295,5.004612,0.1144923,71.89108
247.65,64.2022,5.004612,-0.06896415,71.89108
247.7,66.3994,5.004584,-0.07703506,71.89108
247.75,72.589,5.004591,-0.07486616,71.89108
247.8,68.7183,5.004716,-0.05851268,71.89108
247.85,66.1424,5.004838,-0.05601977,71.89108
247.9,65.2833,5.004838,-0.05116758,71.89108
247.95,62.7583,5.004825,-0.05757358,71.89108
248,62.0872,5.004725,-0.04874735,71.89108
248.05,58.1334,5.004738,-0.0152598,71.89108
248.1,54.4503,5.004612,-0.05026587,71.89108
248.15,52.6978,5.004516,0.2548898,71.51422
248.2,53.5614,5.004531,-0.06811699,70.76048
248.25,51.3527,5.004566,-0.02794717,70.76048
248.3,49.8315,5.0047,-0.01063225,70.76048
248.35,57.4416,5.0047,0.0408236,70.76048
248.4,62.5547,5.004547,0.1678234,70.76048
248.45,68.7472,5.004637,0.03266553,70.76048
248.5,69.9002,5.004566,-0.07315141,70.76048
248.55,74.103,5.004572,-0.07214543,70.76048
248.6,69.1349,5.004634,-0.05686805,70.76048
248.65,69.127,5.004438,-0.04884198,70.76048
248.7,69.6207,5.004622,-0.0532208,70.76048
248.75,64.8946,5.004659,-0.05122396,70.76048
248.8,62.8819,5.004537,-0.04848886,70.76048
248.85,61.0714,5.004491,-0.04740956,70.76048
248.9,58.415,5.004534,-0.02087498,70.76048
248.95,55.7021,5.004556,-0.05637448,70.76048
249,55.1669,5.004528,0.2532674,69.42342
249.05,52.9101,5.004591,-0.06629002,66.7493
249.1,49.9042,5.004522,-0.03183357,66.7493
249.15,49.1098,5.004491,-0.006506307,66.7493
249.2,53.6883,5.004528,0.04191978,66.7493
249.25,65.7603,5.004531,0.1804051,66.7493
249.3,66.9357,5.004553,0.02137309,66.7493
249.35,66.7448,5.004541,-0.08319621,66.7493
249.4,64.6082,5.004581,-0.07991066,66.7493
249.45,61.1036,5.004419,-0.06383792,66.7493
249.5,63.7373,5.004709,-0.04828207,66.7493
249.55,63.0287,5.004587,-0.0530352,66.7493
249.6,59.3432,5.004619,-0.05411665,66.7493
249.65,57.3605,5.0046,-0.04673269,66.7493
249.7,61.4235,5.004625,-0.04581222,66.7493
249.75,54.9091,5.004628,-0.0417287,66.7493
249.8,57.3545,5.004631,-0.01886822,66.7493
249.85,53.9172,5.004519,-0.05282175,66.7493
249.9,54.5901,5.004594,0.2673648,64.93049
249.95,51.1407,5.004594,-0.07034453,61.29287
250,50.3127,5.004606,-0.032356,61.29287
250.05,48.4392,5.004447,-0.01398618,61.29287
250.1,53.6985,5.0046,0.03462906,61.29287
250.15,61.2647,5.004591,0.1603774,61.29287
250.2,70.6721,5.004587,0.03131885,61.29287
250.25,68.1439,5.004519,-0.0819993,61.29287
250.3,68.7153,5.004531,-0.07987731,61.29287
250.35,66.6093,5.004541,-0.07512914,61.29287
250.4,61.2458,5.004531,-0.05635388,61.29287
250.45,62.8594,5.004531,-0.04922979,61.29287
250.5,62.5362,5.004519,-0.06012583,61.29287
250.55,60.668,5.00455,-0.0543521,61.29287
250.6,57.4722,5.004559,-0.05138896,61.29287
250.65,58.8215,5.004603,-0.04485653,61.29287
250.7,57.9657,5.004609,-0.04201768,61.29287
250.75,56.9388,5.004534,-0.03058899,61.29287
250.8,51.0073,5.004584,-0.02650406,61.29287
250.85,52.4998,5.00455,0.09020018,61.29287
250.9,51.3026,5.004566,0.1032024,59.98145
250.95,53.539,5.004503,-0.05173687,57.35861
251,50.6049,5.004516,-0.03141353,57.35861
251.05,49.6951,5.004444,-0.008800509,57.35861
251.1,57.54,5.004575,0.07534084,57.35861
251.15,64.846,5.004597,0.1550734,57.35861
251.2,69.7157,5.004609,-0.04504043,57.35861
251.25,66.1047,5.004569,-0.0809094,57.35861
251.3,71.3994,5.004544,-0.07389802,57.35861
251.35,68.3433,5.004544,-0.06205448,57.35861
251.4,71.7885,5.004569,-0.05394912,57.35861
251.45,70.765,5.004491,-0.06286488,57.35861
251.5,69.9869,5.004597,-0.05642777,57.35861
251.55,63.6223,5.004544,-0.05594337,57.35861
251.6,62.9393,5.004531,-0.04272482,57.35861
251.65,61.3052,5.004494,-0.049733,57.35861
251.7,62.8648,5.004528,-0.04371517,57.35861
251.75,55.2261,5.004534,-0.03883503,57.35861
251.8,55.4893,5.004619,-0.0295087,57.35861
251.85,56.5734,5.00455,-0.02640573,57.35861
251.9,53.8416,5.004678,0.1352162,57.91327
251.95,52.3497,5.004653,0.05335787,59.02257
252,51.5628,5.004666,-0.04238802,59.02257
252.05,47.9398,5.004569,-0.02556364,59.02257
252.1,50.6121,5.004559,0.001735028,59.02257
252.15,59.1511,5.00455,0.08675653,59.02257
252.2,61.5054,5.004612,0.1591373,59.02257
252.25,67.6756,5.004641,-0.03741056,59.02257
252.3,68.3356,5.004609,-0.07547586,59.02257
252.35,71.9136,5.0045,-0.07021049,59.02257
252.4,68.828,5.004609,-0.05439975,59.02257
252.45,73.0026,5.004491,-0.04938463,59.02257
252.5,78.2522,5.004534,-0.04371603,59.02257
252.55,91.3462,5.004553,-0.04593113,59.02257
252.6,92.0767,5.004556,-0.04219413,59.02257
252.65,82.2367,5.004625,-0.03768999,59.02257
252.7,75.0422,5.004591,-0.02612809,59.02257
252.75,71.7173,5.004609,-0.02416816,59.02257
252.8,69.2032,5.00465,-0.0153387,59.02257
252.85,68.5865,5.00465,0.008832662,59.02257
252.9,67.896,5.004656,-0.01088055,59.02257
252.95,65.9964,5.004641,0.2368198,58.98331
253,64.1848,5.004569,-0.02987412,58.9048
253.05,62.5731,5.004631,-0.01754715,58.9048
253.1,58.6792,5.004594,0.001933948,58.9048
253.15,74.9946,5.004513,0.06844539,58.9048
253.2,97.7406,5.004612,0.197513,58.9048
253.25,100.4407,5.004525,0.02067054,58.9048
253.3,102.6126,5.004513,-0.07307353,58.9048
253.35,98.7779,5.0046,-0.07102603,58.9048
253.4,87.9256,5.004606,-0.05856653,58.9048
253.45,83.282,5.004556,-0.05169894,58.9048
253.5,83.2576,5.004581,-0.05218263,58.9048
253.55,82.8577,5.004578,-0.05147165,58.9048
253.6,79.5889,5.004606,-0.04613107,58.9048
253.65,72.6592,5.004666,-0.03752767,58.9048
253.7,68.0679,5.004606,-0.03132654,58.9048
253.75,66.7954,5.004572,-0.02714354,58.9048
253.8,65.8365,5.004606,-0.02195368,58.9048
253.85,62.7585,5.004656,9.41689e-006,58.9048
253.9,60.8662,5.004594,-0.0172777,58.9048
253.95,58.7961,5.004534,0.2881873,58.15644
254,56.7696,5.004591,-0.07020462,56.65971
254.05,56.4623,5.004628,-0.02160014,56.65971
254.1,52.8386,5.004506,0.005140772,56.65971
254.15,62.2352,5.004522,0.03313017,56.65971
254.2,90.4911,5.004587,0.154328,56.65971
254.25,95.6674,5.004591,0.1202564,56.65971
254.3,94.8727,5.004569,-0.05931007,56.65971
254.35,94.296,5.004584,-0.06694052,56.65971
254.4,88.9683,5.004566,-0.0620539,56.65971
254.45,76.8542,5.004359,-0.04663658,56.65971
254.5,77.1918,5.004375,-0.04848638,56.65971
254.55,77.1991,5.004566,-0.0519505,56.65971
254.6,73.9921,5.004634,-0.04589688,56.65971
254.65,67.9956,5.004559,-0.04493129,56.65971
254.7,65.762,5.004597,-0.03373378,56.65971
254.75,63.2336,5.004456,-0.03863914,56.65971
254.8,62.0031,5.004519,-0.02972059,56.65971
254.85,59.8931,5.004597,-0.03527769,56.65971
254.9,57.8536,5.004662,-0.01718938,56.65971
254.95,56.6965,5.004615,-0.02645597,56.65971
255,54.2067,5.004615,0.2247909,56.34959
255.05,53.7169,5.004619,-0.02464664,55.72933
255.1,50.692,5.004634,-0.03337646,55.72933
255.15,47.9629,5.004522,-0.02611588,55.72933
255.2,59.3426,5.004541,-0.0002404931,55.72933
255.25,86.6025,5.004506,0.08599588,55.72933
255.3,93.8265,5.004556,0.1363811,55.72933
255.35,88.8462,5.004591,-0.06112984,55.72933
255.4,88.4583,5.004547,-0.08662373,55.72933
255.45,83.8716,5.004544,-0.0798947,55.72933
255.5,74.0801,5.004531,-0.06424395,55.72933
255.55,74.0183,5.004559,-0.05621541,55.72933
255.6,76.6169,5.004547,-0.06165287,55.72933
255.65,72.1721,5.00445,-0.05454004,55.72933
255.7,66.4795,5.004556,-0.05127305,55.72933
255.75,60.7975,5.004519,-0.04655024,55.72933
255.8,58.5101,5.004503,-0.04714205,55.72933
255.85,56.663,5.004587,-0.0395899,55.72933
255.9,54.7477,5.004531,-0.03788818,55.72933
255.95,52.7858,5.004541,-0.03227948,55.72933
256,53.1324,5.004534,-0.01242809,55.72933
256.05,51.8323,5.004456,-0.04054711,55.72933
256.1,48.8868,5.004562,0.2486181,57.07994
256.15,48.1161,5.004463,-0.04844022,59.78115
256.2,45.0544,5.004581,-0.03662351,59.78115
256.25,45.0676,5.004562,-0.02503202,59.78115
256.3,68.5031,5.004475,0.02730543,59.78115
256.35,87.302,5.004509,0.1432256,59.78115
256.4,85.2577,5.004484,0.03266228,59.78115
256.45,83.5031,5.004513,-0.09541095,59.78115
256.5,81.0327,5.004497,-0.09756323,59.78115
256.55,74.1944,5.004503,-0.0843782,59.78115
256.6,66.8193,5.0045,-0.07837573,59.78115
256.65,71.4993,5.004522,-0.074729,59.78115
256.7,67.5475,5.004516,-0.07361851,59.78115
256.75,64.8357,5.004547,-0.0675423,59.78115
256.8,59.8572,5.004572,-0.0680974,59.78115
256.85,55.8917,5.004503,-0.05872416,59.78115
256.9,52.4242,5.004522,-0.05159294,59.78115
256.95,52.1267,5.004553,-0.04581135,59.78115
257,49.1837,5.004503,-0.0199693,59.78115
257.05,48.2649,5.004322,-0.05356598,59.78115
257.1,46.3466,5.004516,0.2306376,62.44106
257.15,47.4175,5.004681,-0.06581637,67.76086
257.2,44.9153,5.004634,-0.03333781,67.76086
257.25,40.7106,5.0046,-0.006397315,67.76086
257.3,51.8482,5.004647,0.04308618,67.76086
257.35,79.2314,5.004569,0.1772786,67.76086
257.4,82.1165,5.004541,0.07243073,67.76086
257.45,72.5181,5.004597,-0.07724042,67.76086
257.5,69.7987,5.004584,-0.07156767,67.76086
257.55,63.7531,5.004591,-0.06246901,67.76086
257.6,59.9144,5.004691,-0.04887496,67.76086
257.65,64.8505,5.004553,-0.05622468,67.76086
257.7,62.2889,5.004587,-0.05930467,67.76086
257.75,58.7052,5.004569,-0.04221133,67.76086
257.8,54.3335,5.004584,-0.04213211,67.76086
257.85,51.536,5.004438,-0.03367106,67.76086
257.9,50.0901,5.004612,-0.01509077,67.76086
257.95,47.1823,5.004503,0.04112339,67.76086
258,47.1532,5.004553,0.1367266,68.30539
258.05,46.5163,5.004394,-0.03515862,69.39442
258.1,43.7863,5.004591,-0.01782617,69.39442
258.15,45.2577,5.0046,0.002387329,69.39442
258.2,69.2048,5.004366,0.08308918,69.39442
258.25,83.494,5.004516,0.18813,69.39442
258.3,82.8833,5.004609,-0.01320165,69.39442
258.35,74.3639,5.004544,-0.07233166,69.39442
258.4,72.5244,5.004513,-0.07126112,69.39442
258.45,65.0379,5.004472,-0.05035805,69.39442
258.5,63.0059,5.004506,-0.03508261,69.39442
258.55,65.9765,5.004509,-0.03646951,69.39442
258.6,62.179,5.004537,-0.03502182,69.39442
258.65,59.0391,5.004537,-0.038859,69.39442
258.7,55.927,5.004497,-0.03870365,69.39442
258.75,53.1377,5.004503,-0.01381885,69.39442
258.8,49.5917,5.004488,-0.05685319,69.39442
258.85,48.17,5.004503,0.2429546,67.50575
258.9,48.6515,5.004578,-0.06367126,63.72841
258.95,47.1763,5.004634,-0.04025058,63.72841
259,46.2686,5.004603,-0.01725279,63.72841
259.05,67.6828,5.004622,0.02496441,63.72841
259.1,87.7448,5.004537,0.146051,63.72841
259.15,85.7945,5.004528,0.04294085,63.72841
259.2,80.8395,5.004678,-0.07355143,63.72841
259.25,81.4592,5.00465,-0.07423127,63.72841
259.3,74.8219,5.004641,-0.06514532,63.72841
259.35,66.0191,5.004591,-0.05026997,63.72841
259.4,69.5303,5.004597,-0.05654466,63.72841
259.45,67.2368,5.004413,-0.05494287,63.72841
259.5,63.2551,5.004559,-0.04449083,63.72841
259.55,58.221,5.004534,-0.0447787,63.72841
259.6,55.2498,5.004619,-0.0320115,63.72841
259.65,55.0762,5.004544,-0.02679084,63.72841
259.7,51.8516,5.004562,-0.0009705887,63.72841
259.75,50.1848,5.004587,-0.02738065,63.72841
259.8,49.4298,5.004622,0.2392087,64.21649
259.85,49.7444,5.004641,-0.03185524,65.19265
259.9,46.2952,5.004609,-0.01790349,65.19265
259.95,48.3772,5.004547,-0.00400412,65.19265
260,74.0232,5.004547,0.03997244,65.19265
260.05,87.7572,5.004587,0.140661,65.19265
260.1,85.4296,5.004525,0.001440447,65.19265
260.15,82.5259,5.004453,-0.08975683,65.19265
260.2,80.1258,5.004597,-0.09467653,65.19265
260.25,70.8678,5.004612,-0.08901587,65.19265
260.3,68.0363,5.004628,-0.07348941,65.19265
260.35,70.7136,5.004597,-0.0819452,65.19265
260.4,67.0607,5.004678,-0.07789679,65.19265
260.45,63.3156,5.004534,-0.06815704,65.19265
260.5,59.1194,5.004553,-0.06658012,65.19265
260.55,55.7,5.00455,-0.06227613,65.19265
260.6,54.05,5.004491,-0.03436445,65.19265
260.65,53.0971,5.004488,-0.05325604,65.19265
260.7,51.3457,5.004625,0.2300927,67.19732
260.75,51.1354,5.004525,-0.102305,71.20666
260.8,49.5774,5.004513,-0.04926254,71.20666
260.85,47.0453,5.004513,-0.02340918,71.20666
260.9,53.2463,5.004469,0.01431179,71.20666
260.95,78.9741,5.0046,0.1356042,71.20666
261,87.7959,5.0044,0.09694938,71.20666
261.05,77.4637,5.004428,-0.07955093,71.20666
261.1,74.9976,5.004506,-0.08330098,71.20666
261.15,69.9978,5.004497,-0.06963633,71.20666
261.2,61.4065,5.004581,-0.06389742,71.20666
261.25,66.923,5.004519,-0.06191545,71.20666
261.3,67.3634,5.004581,-0.06177939,71.20666
261.35,60.8232,5.004547,-0.05738793,71.20666
261.4,58.5436,5.004528,-0.05306347,71.20666
261.45,54.9257,5.004522,-0.01701403,71.20666
261.5,52.6946,5.004488,-0.04884751,71.20666
261.55,51.4429,5.004391,0.2386417,70.76578
261.6,49.5667,5.004606,-0.07571198,69.88403
261.65,48.1736,5.004422,-0.03150877,69.88403
261.7,45.8329,5.004438,-0.002801414,69.88403
261.75,61.2201,5.004572,0.04196949,69.88403
261.8,84.5905,5.00445,0.1682129,69.88403
261.85,86.6821,5.004366,0.06815803,69.88403
261.9,82.7843,5.004425,-0.06826629,69.88403
261.95,79.8049,5.004525,-0.0659634,69.88403
262,70.4779,5.004666,-0.05223259,69.88403
262.05,64.1602,5.004275,-0.04211615,69.88403
262.1,68.5871,5.004497,-0.04529367,69.88403
262.15,66.791,5.004347,-0.0455824,69.88403
262.2,63.48,5.0044,-0.04576875,69.88403
262.25,58.9603,5.004138,-0.04420115,69.88403
262.3,55.3506,5.004669,-0.009149667,69.88403
262.35,53.7158,5.004653,-0.04038377,69.88403
262.4,52.9047,5.004441,0.2518501,66.86966
262.45,50.4667,5.004475,-0.08338169,60.84093
262.5,49.2059,5.004453,-0.04011551,60.84093
262.55,46.2463,5.004544,-0.02312628,60.84093
262.6,59.6772,5.004488,0.01610882,60.84093
262.65,85.6407,5.004531,0.1243534,60.84093
262.7,87.9498,5.004584,0.09666349,60.84093
262.75,85.1346,5.004516,-0.0543848,60.84093
262.8,84.6758,5.004537,-0.06067166,60.84093
262.85,80.2926,5.004566,-0.0472479,60.84093
262.9,68.7895,5.004609,-0.04231441,60.84093
262.95,69.2872,5.004519,-0.04440339,60.84093
263,72.357,5.004597,-0.03444955,60.84093
263.05,66.5506,5.004516,-0.0371432,60.84093
263.1,61.9838,5.004559,-0.03959822,60.84093
263.15,58.7608,5.004425,-0.0261017,60.84093
263.2,57.0807,5.004472,-0.02953929,60.84093
263.25,53.9568,5.004506,-0.01731172,60.84093
263.3,52.6975,5.004556,0.004447538,60.84093
263.35,51.2329,5.004509,-0.03752933,60.84093
263.4,50.5922,5.004584,0.2621171,60.18108
263.45,49.1739,5.004562,-0.04710369,58.86138
263.5,48.6349,5.004481,-0.02063228,58.86138
263.55,45.9498,5.004544,8.880363e-006,58.86138
263.6,70.0628,5.004519,0.04553323,58.86138
263.65,88.2146,5.004537,0.1569615,58.86138
263.7,88.0272,5.004519,0.07261775,58.86138
263.75,85.3269,5.004494,-0.04383854,58.86138
263.8,85.005,5.004531,-0.04426373,58.86138
263.85,76.3764,5.004435,-0.03494361,58.86138
263.9,67.5518,5.004513,-0.03264918,58.86138
263.95,69.7255,5.004534,-0.0397864,58.86138
264,70.7095,5.004503,-0.03120171,58.86138
264.05,66.0165,5.004612,-0.04092988,58.86138
264.1,61.021,5.004497,-0.0465742,58.86138
264.15,56.6653,5.004469,-0.03594327,58.86138
264.2,54.52,5.0045,-0.03748642,58.86138
264.25,53.9576,5.004459,-0.02756755,58.86138
264.3,51.285,5.004503,-0.008032672,58.86138
264.35,49.693,5.004472,-0.02460611,58.86138
264.4,48.6584,5.004481,0.1835334,61.91696
264.45,48.1724,5.004572,-0.02826129,68.02812
264.5,47.7623,5.004544,-0.04821551,68.02812
264.55,42.9659,5.004594,-0.03592968,68.02812
264.6,52.9535,5.004463,-0.005268033,68.02812
264.65,81.9149,5.004516,0.0833501,68.02812
264.7,87.6628,5.004537,0.138509,68.02812
264.75,80.9093,5.004463,-0.05801406,68.02812
264.8,78.9667,5.004544,-0.08942403,68.02812
264.85,75.0501,5.004528,-0.08056925,68.02812
264.9,63.9378,5.004562,-0.06396957,68.02812
264.95,65.482,5.00455,-0.06523762,68.02812
265,66.7837,5.004472,-0.06400813,68.02812
265.05,65.0515,5.004491,-0.05273588,68.02812
265.1,61.4978,5.004525,-0.04493164,68.02812
265.15,55.26,5.004366,-0.04197187,68.02812
265.2,53.1493,5.00455,-0.01217637,68.02812
265.25,51.4348,5.004541,-0.04051738,68.02812
265.3,49.8916,5.004537,0.2493116,70.03302
265.35,49.4619,5.004428,-0.07133548,74.04284
265.4,48.5332,5.004544,-0.01487121,74.04284
265.45,45.7934,5.004506,0.002717851,74.04284
265.5,56.2268,5.004475,0.04804143,74.04284
265.55,81.1302,5.004522,0.1783672,74.04284
265.6,85.977,5.0045,0.07998363,74.04284
265.65,78.9458,5.004506,-0.07299462,74.04284
265.7,74.7391,5.004409,-0.0732789,74.04284
265.75,68.3052,5.004522,-0.06688882,74.04284
265.8,62.5892,5.004469,-0.05455398,74.04284
265.85,67.8508,5.004584,-0.05164149,74.04284
265.9,65.5181,5.004516,-0.05246075,74.04284
265.95,61.7666,5.004453,-0.04954089,74.04284
266,58.162,5.004506,-0.02128767,74.04284
266.05,55.8152,5.004547,-0.04198093,74.04284
266.1,52.0009,5.004513,0.2378342,73.29743
266.15,51.1849,5.004519,-0.08890614,71.80661
266.2,50.3773,5.004481,-0.04390819,71.80661
266.25,48.7057,5.004488,-0.01685863,71.80661
266.3,59.3595,5.004581,0.01390833,71.80661
266.35,84.9841,5.00445,0.1321601,71.80661
266.4,87.1652,5.004491,0.1006876,71.80661
266.45,83.4657,5.004528,-0.0626556,71.80661
266.5,84.5529,5.004444,-0.07268392,71.80661
266.55,77.6914,5.004425,-0.05787253,71.80661
266.6,67.5761,5.004537,-0.04192596,71.80661
266.65,69.2595,5.004625,-0.05010613,71.80661
266.7,68.8161,5.004553,-0.0463182,71.80661
266.75,64.2121,5.004566,-0.04597076,71.80661
266.8,60.9897,5.0045,-0.03985507,71.80661
266.85,55.8006,5.004469,-0.02509428,71.80661
266.9,53.1673,5.004463,-0.05228909,71.80661
266.95,50.6845,5.0045,0.2288046,71.98668
267,48.013,5.004547,-0.05498888,72.34683
267.05,45.7028,5.004644,-0.03812178,72.34683
267.1,44.7557,5.004603,-0.008345583,72.34683
267.15,52.3134,5.004484,0.04273847,72.34683
267.2,66.0751,5.004631,0.1625533,72.34683
267.25,69.5844,5.004572,0.01947065,72.34683
267.3,70.819,5.004566,-0.06892927,72.34683
267.35,72.5245,5.004569,-0.06696802,72.34683
267.4,65.1479,5.004566,-0.06754971,72.34683
267.45,61.5962,5.004612,-0.07150724,72.34683
267.5,59.6722,5.004597,-0.06774726,72.34683
267.55,57.4774,5.004584,-0.07005522,72.34683
267.6,55.3123,5.004547,-0.0777139,72.34683
267.65,52.9406,5.004522,-0.05486394,72.34683
267.7,48.8376,5.004591,-0.06498194,72.34683
267.75,47.664,5.004603,0.1339797,73.76808
267.8,46.0395,5.004609,-0.028751,76.6106
267.85,45.2327,5.004612,-0.07441354,76.6106
267.9,43.5742,5.004566,-0.04103859,76.6106
267.95,41.9262,5.004606,-0.01690299,76.6106
268,57.2749,5.004578,0.08598971,76.6106
268.05,57.3809,5.004615,0.1212543,76.6106
268.1,58.9637,5.00465,-0.07062375,76.6106
268.15,59.9072,5.004622,-0.09923514,76.6106
268.2,63.9773,5.004644,-0.08118748,76.6106
268.25,57.3405,5.004678,-0.07443053,76.6106
268.3,62.7262,5.004509,-0.0643246,76.6106
268.35,58.1657,5.004625,-0.06031682,76.6106
268.4,57.6968,5.004644,-0.05980214,76.6106
