Interval=	0.05 s
ExcelDateTime=	4.4588648064983885e+004	27/01/2022 15:33:12.814608
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	BraBP	TCD (cm/s)	ETCO2	LBNP Pressure	MAP
Range=	10.000 V	10.000 V	100.0000 mmHg	200.0 mV	100.0000 mmHg
UnitName=	mmHg	cm/s	*	*	*
TopValue=	621.60	160	*	*	*
BottomValue=	-584.98	-160	*	*	*
40.9	93.79356	79.05541	0.2428384	1.922625	85.83991
40.95	86.80932	79.29393	0.2428384	1.924625	85.83991
41	83.89655	71.53915	0.2428384	1.926875	85.83991
41.05	86.71921	69.01126	0.234225	1.933375	85.83991
41.1	87.78138	66.3634	0.2169981	1.928375	85.83991
41.15	85.38518	63.47553	0.2169981	1.93075	85.83991
41.2	82.27143	61.66738	0.2169981	1.93225	85.83991
41.25	79.77229	60.70602	0.2169981	1.932875	85.83991
41.3	78.00804	58.53509	0.2169981	1.9335	85.83991
41.35	76.84293	55.64303	0.2169981	1.931125	85.83991
41.4	75.68914	76.73371	0.2169981	1.93225	85.83991
41.45	74.11869	104.9133	0.2169981	1.931875	85.83991
41.5	73.43282	93.84262	0.2295267	1.931625	85.83991
41.55	90.97053	93.96257	0.254584	1.9305	85.83991
41.6	108.2635	89.51196	0.254584	1.92975	85.57106
41.65	105.4499	80.49689	0.254584	1.930875	85.03337
41.7	98.36426	76.34913	0.254584	1.9305	85.03337
41.75	91.52707	78.75667	0.254584	1.9335	85.03337
41.8	84.97343	79.80597	0.254584	1.92975	85.03337
41.85	85.46662	75.47752	0.254584	1.928125	85.03337
41.9	88.35941	73.82594	0.254584	1.929	85.03337
41.95	87.61623	67.68553	0.254584	1.929125	85.03337
42	84.79094	64.85799	0.254584	1.9245	85.03337
42.05	81.80388	64.13945	0.254584	1.931875	85.03337
42.1	79.64032	61.66778	0.254584	1.935125	85.03337
42.15	78.05819	60.6441	0.2530179	1.934875	85.03337
42.2	76.51037	59.62121	0.2498858	1.932	85.03337
42.25	75.33319	57.99704	0.2498858	1.934375	85.03337
42.3	74.62055	57.39256	0.2498858	1.929875	85.03337
42.35	73.91621	54.62444	0.2498858	1.931125	85.03337
42.4	72.77825	57.45438	0.2498858	1.931875	85.03337
42.45	74.84302	96.43385	0.2498858	1.935125	85.03337
42.5	100.9117	99.92099	0.2498858	1.933625	84.65854
42.55	106.3066	93.87073	0.2498858	1.9305	83.90888
42.6	103.1389	91.10642	0.2498858	1.928875	83.90888
42.65	96.17242	84.34352	0.2498858	1.932	83.90888
42.7	89.33976	75.26832	0.2498858	1.932375	83.90888
42.75	84.81394	79.95604	0.2498858	1.927875	83.90888
42.8	86.54576	79.83828	0.2498858	1.9295	83.90888
42.85	88.42351	78.27514	0.2498858	1.934875	83.90888
42.9	86.82629	74.24744	0.2498858	1.936625	83.90888
42.95	84.25664	74.45593	0.2506688	1.932875	83.90888
43	81.35443	68.82927	0.2522349	1.933625	83.90888
43.05	79.30475	66.90596	0.2522349	1.928875	83.90888
43.1	77.77163	62.81432	0.2522349	1.929125	83.90888
43.15	76.39084	60.16657	0.2522349	1.928375	83.90888
43.2	75.15259	60.2247	0.2522349	1.931125	83.90888
43.25	74.09984	57.21137	0.2522349	1.93	83.90888
43.3	73.63003	59.07975	0.2522349	1.932125	83.90888
43.35	73.30085	55.88564	0.2522349	1.931125	83.90888
43.4	72.46265	55.10958	0.2522349	1.926	83.90888
43.45	71.6335	90.6602	0.2522349	1.92575	83.90888
43.5	87.08609	105.279	0.2639805	1.932	83.90888
43.55	106.388	88.79302	0.2874717	1.93125	83.37437
43.6	103.7294	88.37102	0.2874717	1.931375	82.30534
43.65	96.44993	83.32403	0.2874717	1.9295	82.30534
43.7	90.66964	73.10149	0.2874717	1.927375	82.30534
43.75	84.46554	76.22947	0.2874717	1.930875	82.30534
43.8	83.35962	78.21501	0.2874717	1.930375	82.30534
43.85	85.62159	75.26852	0.2874717	1.92975	82.30534
43.9	86.11026	73.16222	0.2874717	1.932125	82.30534
43.95	83.95198	71.32905	0.2874717	1.932625	82.30534
44	80.89291	66.06126	0.2874717	1.928125	82.30534
44.05	78.33043	64.49892	0.2874717	1.93225	82.30534
44.1	76.50321	61.85137	0.2874717	1.935125	82.30534
44.15	75.24647	60.16457	0.2874717	1.930875	82.30534
44.2	73.93242	60.16617	0.2874717	1.927625	82.30534
44.25	72.79333	58.71758	0.2874717	1.929625	82.30534
44.3	72.11878	54.92439	0.2874717	1.929125	82.30534
44.35	71.724	80.37564	0.2874717	1.926375	82.30534
44.4	71.03398	108.3447	0.2874717	1.9295	82.30534
44.45	70.00311	95.95041	0.2874717	1.924375	82.30534
44.5	78.66639	94.08713	0.2874717	1.92675	82.30534
44.55	103.2619	90.59588	0.2874717	1.927875	82.10509
44.6	101.4908	82.54076	0.2874717	1.9285	81.70458
44.65	94.12085	78.57348	0.2874717	1.933	81.70458
44.7	87.50801	84.28349	0.2874717	1.932125	81.70458
44.75	81.83895	81.60972	0.2874717	1.928125	81.70458
44.8	80.16444	76.95292	0.2874717	1.9275	81.70458
44.85	83.61866	74.42392	0.2874717	1.925875	81.70458
44.9	85.26641	70.93947	0.2827734	1.9285	81.70458
44.95	83.14546	68.16856	0.273377	1.931	81.70458
45	80.11919	65.70089	0.273377	1.9305	81.70458
45.05	77.58385	62.81202	0.273377	1.93125	81.70458
45.1	75.91462	60.16357	0.273377	1.93525	81.70458
45.15	74.55269	60.16497	0.273377	1.94025	81.70458
45.2	73.29972	60.28442	0.273377	1.93675	81.70458
45.25	72.39441	60.76375	0.273377	1.93125	81.70458
45.3	71.52793	99.14313	0.273377	1.94025	81.70458
45.35	70.47367	106.4809	0.273377	1.93125	81.70458
45.4	73.69752	92.64135	0.273377	1.932	81.70458
45.45	99.9611	92.76001	0.273377	1.9325	81.81953
45.5	103.5096	88.97391	0.273377	1.923125	82.04944
45.55	98.57805	75.26652	0.273377	1.92575	82.04944
45.6	91.07913	79.95754	0.273377	1.931125	82.04944
45.65	85.56993	84.04417	0.273377	1.929125	82.04944
45.7	81.01546	77.31128	0.273377	1.930125	82.04944
45.75	82.79404	76.83036	0.273377	1.930875	82.04944
45.8	85.54354	74.36609	0.273377	1.93375	82.04944
45.85	84.02589	70.39481	0.273377	1.932625	82.04944
45.9	81.13197	66.63183	0.273377	1.935125	82.04944
45.95	78.31572	64.19958	0.273377	1.93125	82.04944
46	76.30676	62.57341	0.273377	1.928	82.04944
46.05	74.81889	60.82798	0.273377	1.92925	82.04944
46.1	73.4464	61.12922	0.273377	1.929125	82.04944
46.15	72.49583	60.6474	0.273377	1.930875	82.04944
46.2	71.66292	56.07063	0.273377	1.928375	82.04944
46.25	70.70293	61.36623	0.2827735	1.931	82.04944
46.3	69.86661	103.8045	0.3015664	1.929125	82.04944
46.35	83.68691	102.3893	0.3015664	1.92925	82.04944
46.4	104.8896	95.58544	0.3015664	1.926625	81.70251
46.45	102.07	93.06384	0.3015664	1.932375	81.00866
46.5	94.45002	88.25066	0.3015664	1.927375	81.00866
46.55	88.68971	76.7109	0.3015664	1.923875	81.00866
46.6	83.08098	79.29682	0.3015664	1.93225	81.00866
46.65	81.32879	79.17587	0.3015664	1.934	81.00866
46.7	83.90108	78.6034	0.3015664	1.93175	81.00866
46.75	84.8128	73.58392	0.3015664	1.93425	81.00866
46.8	82.45318	72.38045	0.3015664	1.92925	81.00866
46.85	79.70518	69.25377	0.3015664	1.93225	81.00866
46.9	77.26788	64.55935	0.3015664	1.928	81.00866
46.95	75.57413	61.30901	0.3015664	1.9305	81.00866
47	74.04592	59.3811	0.3015664	1.930625	81.00866
47.05	72.63799	58.23916	0.3015664	1.935375	81.00866
47.1	71.44762	56.18889	0.3015664	1.936125	81.00866
47.15	70.64863	55.10927	0.3015664	1.936125	81.00866
47.2	70.08568	55.53168	0.3015664	1.937375	81.00866
47.25	69.2916	60.64459	0.3015664	1.939125	81.00866
47.3	68.99071	103.08	0.3015664	1.933625	81.00866
47.35	87.67165	100.1595	0.3015664	1.934875	81.00866
47.4	103.1815	89.93367	0.3015664	1.9365	80.51566
47.45	100.3442	88.01055	0.3015664	1.940375	79.52965
47.5	92.48857	81.58101	0.3015664	1.93925	79.52965
47.55	87.01482	70.63473	0.3015664	1.9345	79.52965
47.6	81.67418	77.07257	0.3015664	1.937	79.52965
47.65	80.27115	77.31088	0.3015664	1.94275	79.52965
47.7	82.36457	73.64415	0.3015664	1.929625	79.52965
47.75	83.11453	71.59918	0.3015664	1.93175	79.52965
47.8	81.15308	70.51617	0.3015664	1.939	79.52965
47.85	78.36512	67.74496	0.3015664	1.940625	79.52965
47.9	75.85844	65.57743	0.3015664	1.934	79.52965
47.95	74.14508	62.33029	0.2992173	1.942	79.52965
48	72.6214	59.31857	0.294519	1.934375	79.52965
48.05	71.37673	60.16487	0.294519	1.926375	79.52965
48.1	70.20257	56.12566	0.294519	1.922	79.52965
48.15	69.26521	56.79187	0.294519	1.927	79.52965
48.2	68.3384	92.88576	0.294519	1.9285	79.52965
48.25	67.37728	108.5263	0.294519	1.930875	79.52965
48.3	66.91387	94.68611	0.294519	1.929375	79.52965
48.35	82.85097	91.6799	0.294519	1.93225	79.52965
48.4	101.0836	88.85245	0.294519	1.93325	79.40177
48.45	98.48266	75.68842	0.294519	1.93375	79.14603
48.5	89.93702	77.00864	0.294519	1.930625	79.14603
48.55	84.10507	82.54216	0.294519	1.933375	79.14603
48.6	78.94579	78.09426	0.294519	1.928	79.14603
48.65	77.49826	74.72816	0.294519	1.92825	79.14603
48.7	80.27642	75.38958	0.294519	1.93425	79.14603
48.75	81.59349	71.17779	0.294519	1.935375	79.14603
48.8	79.78436	67.44641	0.294519	1.938	79.14603
48.85	77.00846	62.36111	0.294519	1.940375	79.14603
48.9	74.725	62.69476	0.294519	1.929375	79.14603
48.95	73.10742	61.60965	0.294519	1.93375	79.14603
49	71.69572	59.20161	0.294519	1.931875	79.14603
49.05	70.59886	62.69186	0.294519	1.935	79.14603
49.1	69.7222	104.0731	0.294519	1.929125	79.14603
49.15	68.94433	112.1326	0.294519	1.932625	79.14603
49.2	67.8026	101.0001	0.294519	1.928	79.14603
49.25	73.79405	98.38277	0.294519	1.940875	79.14603
49.3	98.69607	92.51789	0.294519	1.938125	78.98679
49.35	98.52639	80.97832	0.294519	1.938	78.66832
49.4	91.98105	81.45905	0.294519	1.936875	78.66832
49.45	85.05186	86.74865	0.294519	1.936	78.66832
49.5	79.3598	81.15951	0.294519	1.940625	78.66832
49.55	76.27169	77.37322	0.294519	1.9365	78.66832
49.6	78.53253	76.41106	0.2921699	1.93475	78.66832
49.65	81.03356	71.78167	0.2874717	1.93675	78.66832
49.7	79.8922	69.07339	0.2874717	1.93525	78.66832
49.75	77.28824	67.14377	0.2874717	1.938375	78.66832
49.8	74.76497	62.39092	0.2874717	1.9425	78.66832
49.85	72.93058	61.55022	0.2874717	1.942375	78.66832
49.9	71.18556	61.54732	0.2874717	1.938125	78.66832
49.95	69.91827	57.45208	0.2874717	1.936125	78.66832
50	68.94583	57.81415	0.2874717	1.938375	78.66832
50.05	67.99641	97.27694	0.2874717	1.9415	78.66832
50.1	67.13822	110.3902	0.2874717	1.938625	78.66832
50.15	80.27303	98.95533	0.2874717	1.938125	78.66832
50.2	100.9686	95.58624	0.2874717	1.935875	78.60697
50.25	99.22848	88.97181	0.2874717	1.929	78.48425
50.3	92.07154	77.61283	0.2898208	1.93675	78.48425
50.35	86.63512	81.75969	0.294519	1.9335	78.48425
50.4	81.44568	84.1049	0.294519	1.930875	78.48425
50.45	78.72822	79.89751	0.294519	1.9315	78.48425
50.5	80.02379	76.77203	0.294519	1.929375	78.48425
50.55	81.37215	75.80938	0.294519	1.935375	78.48425
50.6	79.97779	71.86861	0.294519	1.934875	78.48425
50.65	77.25921	69.67397	0.294519	1.936	78.48425
50.7	74.43768	67.17439	0.294519	1.931125	78.48425
50.75	72.21003	65.57773	0.294519	1.931125	78.48425
50.8	70.62601	63.83791	0.294519	1.932375	78.48425
50.85	69.43978	59.98248	0.294519	1.938375	78.48425
50.9	68.53107	75.92783	0.294519	1.930625	78.48425
50.95	67.91873	112.737	0.294519	1.927375	78.48425
51	67.06357	105.7562	0.294519	1.9275	78.48425
51.05	66.1164	101.6924	0.294519	1.926125	78.48425
51.1	77.26901	100.0392	0.294519	1.934	78.48425
51.15	99.0818	91.4979	0.294519	1.9385	78.60657
51.2	97.04342	82.36118	0.2992173	1.93575	78.85122
51.25	89.62067	89.21162	0.3086138	1.93475	78.85122
51.3	83.7906	84.9437	0.3086138	1.943	78.85122
51.35	78.62302	80.85857	0.3086138	1.93275	78.85122
51.4	76.43684	78.1813	0.3086138	1.939375	78.85122
51.45	79.03515	74.40091	0.3086138	1.940375	78.85122
51.5	80.99472	74.09326	0.3086138	1.941375	78.85122
51.55	79.44086	70.39411	0.3086138	1.937625	78.85122
51.6	76.68269	67.38459	0.3086138	1.940875	78.85122
51.65	74.34832	66.7835	0.3086138	1.938625	78.85122
51.7	72.78542	63.35228	0.3086138	1.941875	78.85122
51.75	71.48117	62.75119	0.3086138	1.9385	78.85122
51.8	70.52383	82.53897	0.3086138	1.93125	78.85122
51.85	69.50577	115.2607	0.3086138	1.92975	78.85122
51.9	68.25092	108.1653	0.3086138	1.931125	78.85122
51.95	69.02879	104.0734	0.3086138	1.933625	78.85122
52	91.38982	99.13652	0.3086138	1.926125	78.85122
52.05	100.0256	93.36429	0.3086138	1.931125	79.15882
52.1	96.45409	84.28359	0.3086138	1.93225	79.77402
52.15	89.2142	87.28791	0.3086138	1.930375	79.77402
52.2	84.54962	85.5761	0.3086138	1.933375	79.77402
52.25	79.33981	80.31841	0.3086138	1.933375	79.77402
52.3	79.08002	79.14695	0.3086138	1.931625	79.77402
52.35	81.30956	75.35906	0.3086138	1.932	79.77402
52.4	81.21115	72.68089	0.3086138	1.934625	79.77402
52.45	78.99895	70.33458	0.3086138	1.932875	79.77402
52.5	76.36068	67.14568	0.3086138	1.933625	79.77402
52.55	74.27291	62.87505	0.3086138	1.933	79.77402
52.6	72.62102	62.78391	0.3086138	1.9305	79.77402
52.65	71.33186	61.30791	0.3086138	1.93525	79.77402
52.7	70.31946	59.22892	0.3086138	1.9325	79.77402
52.75	69.41263	72.13164	0.3086138	1.934375	79.77402
52.8	68.26525	110.3915	0.3086138	1.932875	79.77402
52.85	69.81043	105.0951	0.3086138	1.930875	79.77402
52.9	93.8275	95.7091	0.3031325	1.9295	79.5846
52.95	100.8457	93.54527	0.2921699	1.934	79.20578
53	97.69159	89.03224	0.2921699	1.935125	79.20578
53.05	90.70056	76.64978	0.2921699	1.930375	79.20578
53.1	85.78976	86.2061	0.2921699	1.935875	79.20578
53.15	80.21534	83.92082	0.2921699	1.9285	79.20578
53.2	79.09284	78.45353	0.2921699	1.934875	79.20578
53.25	81.10142	77.25096	0.2921699	1.93025	79.20578
53.3	81.57425	76.16955	0.2921699	1.929375	79.20578
53.35	79.35301	73.04156	0.2921699	1.931125	79.20578
53.4	76.4934	70.45504	0.2921699	1.9295	79.20578
53.45	74.13151	67.68763	0.2921699	1.932125	79.20578
53.5	72.52638	65.1015	0.2921699	1.934625	79.20578
53.55	71.31904	64.25621	0.2921699	1.934375	79.20578
53.6	70.22859	59.25974	0.2921699	1.929875	79.20578
53.65	69.45486	77.42754	0.2921699	1.93	79.20578
53.7	68.77578	114.178	0.2921699	1.929875	79.20578
53.75	67.8633	105.9973	0.2921699	1.933125	79.20578
53.8	67.75547	102.6276	0.2921699	1.929875	79.20578
53.85	87.29309	98.77485	0.2921699	1.933125	79.20578
53.9	99.50147	92.16022	0.2921699	1.93925	79.27962
53.95	96.05177	81.66885	0.2921699	1.942875	79.42731
54	88.33754	86.75035	0.2921699	1.9435	79.42731
54.05	83.13527	85.66505	0.2921699	1.936125	79.42731
54.1	77.96317	83.6848	0.2921699	1.938	79.42731
54.15	77.99032	80.32501	0.2921699	1.930125	79.42731
54.2	81.20059	74.60591	0.2921699	1.932	79.42731
54.25	81.49809	72.32293	0.2921699	1.931625	79.42731
54.3	79.30927	69.85485	0.2921699	1.930125	79.42731
54.35	76.57937	69.46357	0.3023494	1.92975	79.42731
54.4	74.47049	64.97935	0.3227085	1.931125	79.42731
54.45	73.12326	63.29535	0.3227085	1.930875	79.42731
54.5	71.84239	60.10254	0.3227085	1.927875	79.42731
54.55	70.77004	59.62261	0.3227085	1.932625	79.42731
54.6	69.8783	57.03109	0.3227085	1.9315	79.42731
54.65	68.86326	75.4444	0.3227085	1.93375	79.42731
54.7	69.17735	114.9316	0.3227085	1.9235	79.42731
54.75	90.76014	106.6574	0.3227085	1.929875	79.42731
54.8	101.317	101.0615	0.3227085	1.92925	79.35418
54.85	98.26811	92.99932	0.3227085	1.93175	79.20791
54.9	91.17452	87.52942	0.3227085	1.928	79.20791
54.95	86.60345	77.67356	0.3227085	1.934	79.20791
55	81.38799	82.84331	0.3227085	1.92825	79.20791
55.05	80.01851	84.5243	0.3227085	1.9245	79.20791
55.1	81.72395	78.6036	0.3227085	1.92925	79.20791
55.15	82.18584	77.24946	0.3227085	1.931375	79.20791
55.2	80.23306	74.90535	0.3227085	1.928375	79.20791
55.25	77.5782	70.21563	0.3227085	1.930625	79.20791
55.3	75.22988	69.55271	0.3227085	1.9305	79.20791
55.35	73.56555	65.82005	0.3227085	1.935375	79.20791
55.4	72.22435	61.66888	0.313312	1.94175	79.20791
55.45	70.93481	61.18605	0.294519	1.941125	79.20791
55.5	69.86284	57.66508	0.294519	1.943375	79.20791
55.55	69.09666	58.5368	0.294519	1.939375	79.20791
55.6	68.58311	82.05853	0.294519	1.935	79.20791
55.65	67.62161	115.2617	0.294519	1.937	79.20791
55.7	68.12159	102.0842	0.294519	1.941625	79.20791
55.75	89.87782	95.46679	0.294519	1.938875	79.20791
55.8	99.69038	90.11375	0.294519	1.948375	79.1046
55.85	96.39564	81.93768	0.294519	1.941125	78.89797
55.9	89.05659	75.83889	0.294519	1.935	78.89797
55.95	84.08018	86.02501	0.294519	1.93075	78.89797
56	79.30475	83.02179	0.294519	1.93125	78.89797
56.05	78.20223	80.73871	0.294519	1.931125	78.89797
56.1	80.28208	77.07137	0.294519	1.928625	78.89797
56.15	81.0969	73.46267	0.294519	1.9335	78.89797
56.2	79.16033	69.85326	0.294519	1.938	78.89797
56.25	76.43647	67.44471	0.2913868	1.929875	78.89797
56.3	74.26687	67.77807	0.2851225	1.930625	78.89797
56.35	72.75864	65.75942	0.2851225	1.932125	78.89797
56.4	71.49965	59.02032	0.2851225	1.929	78.89797
56.45	70.34962	67.32286	0.2851225	1.93675	78.89797
56.5	69.48692	108.5835	0.2851225	1.931875	78.89797
56.55	68.70452	110.388	0.2851225	1.929	78.89797
56.6	67.69325	103.5327	0.2851225	1.92825	78.89797
56.65	70.57699	99.89078	0.2851225	1.9275	78.89797
56.7	94.22417	94.74624	0.2851225	1.926875	78.8611
56.75	97.69649	84.40315	0.2851225	1.93025	78.78737
56.8	92.40675	84.58473	0.2851225	1.932625	78.78737
56.85	85.15894	86.86691	0.2851225	1.935375	78.78737
56.9	79.85299	83.14275	0.2851225	1.93625	78.78737
56.95	75.90293	79.17557	0.2851225	1.938	78.78737
57	77.70187	74.42702	0.2851225	1.936	78.78737
57.05	80.24513	73.70438	0.2827734	1.93125	78.78737
57.1	79.61431	69.61414	0.2780752	1.92875	78.78737
57.15	77.30182	65.40245	0.2780752	1.929375	78.78737
57.2	75.00742	62.99691	0.2780752	1.92875	78.78737
57.25	73.35025	60.46611	0.2780752	1.9265	78.78737
57.3	72.0724	60.34575	0.2780752	1.92875	78.78737
57.35	71.0698	57.33343	0.2780752	1.931625	78.78737
57.4	69.99557	71.04842	0.2780752	1.92975	78.78737
57.45	68.79879	114.4801	0.2780752	1.932	78.78737
57.5	68.38967	108.5213	0.2780752	1.9335	78.78737
57.55	86.55405	101.5434	0.2780752	1.927625	78.78737
57.6	100.2639	96.79011	0.2780752	1.930625	78.78917
57.65	97.86089	91.40816	0.2780752	1.929375	78.79279
57.7	90.79181	78.816	0.2780752	1.9265	78.79279
57.75	85.77845	82.30095	0.2780752	1.93225	78.79279
57.8	80.72512	82.30065	0.2780752	1.934375	78.79279
57.85	78.79006	79.77825	0.2819904	1.938375	78.79279
57.9	80.18668	77.19053	0.2898208	1.937875	78.79279
57.95	80.90272	73.82414	0.2898208	1.938625	78.79279
58	79.33152	70.51517	0.2898208	1.934375	78.79279
58.05	76.82898	68.22718	0.2898208	1.931875	78.79279
58.1	74.50178	66.3622	0.2898208	1.93075	78.79279
58.15	72.84235	60.34245	0.2898208	1.93025	78.79279
58.2	71.54867	58.17413	0.2898208	1.93475	78.79279
58.25	70.28175	57.21017	0.2898208	1.935625	78.79279
58.3	69.16642	56.54926	0.2898208	1.9365	78.79279
58.35	68.35763	55.10697	0.2898208	1.93525	78.79279
58.4	67.47946	101.8482	0.2898208	1.934625	78.79279
58.45	67.24078	110.5692	0.2898208	1.9355	78.79279
58.5	85.24718	93.90095	0.2898208	1.934125	78.79279
58.55	99.48525	90.05532	0.2898208	1.929625	78.47736
58.6	97.12789	88.43145	0.2898208	1.93	77.84652
58.65	89.92495	75.08674	0.2898208	1.933875	77.84652
58.7	84.58921	77.01094	0.2898208	1.931625	77.84652
58.75	79.672	83.50172	0.2898208	1.931	77.84652
58.8	77.4926	79.41629	0.2913868	1.937	77.84652
58.85	78.67996	75.41889	0.294519	1.933875	77.84652
58.9	80.04076	74.42692	0.294519	1.933125	77.84652
58.95	78.75462	70.69696	0.294519	1.929	77.84652
59	76.2781	68.77184	0.294519	1.929375	77.84652
59.05	74.02292	68.65048	0.294519	1.936375	77.84652
59.1	72.35142	65.5206	0.294519	1.930875	77.84652
59.15	71.01815	60.82698	0.294519	1.933	77.84652
59.2	69.73049	56.27983	0.294519	1.93575	77.84652
59.25	68.66945	86.33006	0.294519	1.93325	77.84652
59.3	67.84634	115.3216	0.294519	1.930125	77.84652
59.35	67.04547	106.2997	0.294519	1.936	77.84652
59.4	66.0538	97.93355	0.294519	1.9355	77.84652
59.45	73.90528	94.32365	0.294519	1.941625	77.84652
59.5	95.7407	86.26823	0.294519	1.943875	77.68675
59.55	95.19999	78.21271	0.294519	1.94325	77.36721
59.6	88.57735	86.92674	0.294519	1.94025	77.36721
59.65	82.05538	83.56045	0.294519	1.947375	77.36721
59.7	76.67552	79.17487	0.294519	1.945875	77.36721
59.75	74.07948	79.41558	0.294519	1.944375	77.36721
59.8	76.67137	72.43988	0.294519	1.942125	77.36721
59.85	79.03175	73.64475	0.294519	1.941625	77.36721
59.9	77.98014	68.76914	0.294519	1.940375	77.36721
59.95	75.4301	65.28199	0.294519	1.942625	77.36721
60	73.1768	62.21284	0.294519	1.9435	77.36721
60.05	71.78923	60.28552	0.294519	1.946875	77.36721
60.1	70.74742	59.68004	0.294519	1.944125	77.36721
60.15	69.74068	104.7954	0.294519	1.936875	77.36721
60.2	68.6408	114.5696	0.294519	1.934375	77.36721
60.25	67.40442	103.9546	0.294519	1.930875	77.36721
60.3	70.38658	97.93575	0.294519	1.939125	77.36721
60.35	93.79507	94.32455	0.294519	1.943875	77.6983
60.4	97.56188	85.00463	0.2921699	1.938625	78.36048
60.45	92.93689	83.44329	0.2874717	1.94	78.36048
60.5	86.23205	85.18562	0.2874717	1.945125	78.36048
60.55	81.42796	83.50391	0.2874717	1.942	78.36048
60.6	77.07558	79.50732	0.2874717	1.94	78.36048
60.65	77.21434	75.32795	0.2874717	1.93875	78.36048
60.7	79.30512	72.07991	0.2874717	1.938125	78.36048
60.75	79.04872	67.98647	0.2874717	1.939	78.36048
60.8	76.99753	65.76042	0.2874717	1.93775	78.36048
60.85	74.71708	63.23242	0.2874717	1.931625	78.36048
60.9	72.9434	61.12822	0.2874717	1.934625	78.36048
60.95	71.55319	60.28643	0.2874717	1.931125	78.36048
61	70.39977	60.91702	0.2874717	1.927	78.36048
61.05	69.34853	63.34638	0.2874717	1.930375	78.36048
61.1	68.29277	109.5443	0.2874717	1.929375	78.36048
61.15	67.09787	107.1406	0.2874717	1.926375	78.36048
61.2	75.10394	95.46818	0.2874717	1.928	78.36048
61.25	97.27381	94.26582	0.2874717	1.928	78.26443
61.3	97.83374	86.86771	0.2874717	1.933625	78.07233
61.35	92.37658	73.88526	0.2874717	1.930875	78.07233
61.4	86.3874	80.31621	0.2874717	1.92975	78.07233
61.45	81.60291	83.98494	0.2874717	1.931875	78.07233
61.5	77.75391	80.37894	0.2874717	1.932125	78.07233
61.55	77.8723	78.33377	0.2874717	1.93125	78.07233
61.6	79.61204	73.52359	0.2874717	1.92975	78.07233
61.65	78.97595	72.20037	0.2874717	1.93825	78.07233
61.7	76.83275	68.34914	0.2851225	1.934875	78.07233
61.75	74.59492	68.28861	0.2804243	1.938875	78.07233
61.8	72.84273	63.83781	0.2804243	1.939875	78.07233
61.85	71.49286	62.63214	0.2804243	1.937	78.07233
61.9	70.33718	61.12512	0.2804243	1.931375	78.07233
61.95	69.29801	94.92993	0.2804243	1.936	78.07233
62	68.46811	114.659	0.2804243	1.943375	78.07233
62.05	67.54394	101.5445	0.2804243	1.941125	78.07233
62.1	66.77512	99.61955	0.2804243	1.940625	78.07233
62.15	80.67233	95.55773	0.2804243	1.940125	78.07233
62.2	97.17502	87.8921	0.2804243	1.937625	78.29927
62.25	95.09102	80.0785	0.2804243	1.93775	78.75314
62.3	88.02533	85.60521	0.2960851	1.937375	78.75314
62.35	82.56479	82.72305	0.3274067	1.935	78.75314
62.4	77.66266	80.97902	0.3274067	1.934	78.75314
62.45	76.45344	77.73229	0.3274067	1.934375	78.75314
62.5	79.06946	74.1846	0.3274067	1.933875	78.75314
62.55	80.20214	74.03424	0.3274067	1.939	78.75314
62.6	78.50123	71.95855	0.3274067	1.942625	78.75314
62.65	75.9889	66.54549	0.3274067	1.940875	78.75314
62.7	74.11078	65.16124	0.3274067	1.943375	78.75314
62.75	72.91437	61.42876	0.3274067	1.942125	78.75314
62.8	71.76849	59.32077	0.3274067	1.941875	78.75314
62.85	70.85035	90.60098	0.3274067	1.943125	78.75314
62.9	69.74294	118.9296	0.3274067	1.94475	78.75314
62.95	68.44888	105.0933	0.3274067	1.939125	78.75314
63	74.75705	98.41198	0.3274067	1.945125	78.75314
63.05	97.34582	95.52791	0.3274067	1.943	79.25856
63.1	98.64592	85.12588	0.3274067	1.941125	80.26941
63.15	93.65142	78.54497	0.3274067	1.942875	80.26941
63.2	87.98914	83.38536	0.3274067	1.940875	80.26941
63.25	83.27177	81.82062	0.3274067	1.94175	80.26941
63.3	79.61959	76.94872	0.3250576	1.941125	80.26941
63.35	80.2685	74.18631	0.3203593	1.93875	80.26941
63.4	81.7937	70.87914	0.3203593	1.942375	80.26941
63.45	80.97059	68.22939	0.3203593	1.94	80.26941
63.5	78.7105	64.07532	0.3203593	1.94125	80.26941
63.55	76.46324	61.66918	0.3203593	1.94225	80.26941
63.6	74.6692	61.00817	0.3203593	1.944	80.26941
63.65	73.37287	60.88621	0.3203593	1.94375	80.26941
63.7	72.1233	56.60918	0.3203593	1.94525	80.26941
63.75	71.13994	61.66498	0.3203593	1.9465	80.26941
63.8	70.13885	106.0024	0.3203593	1.943625	80.26941
63.85	69.00617	106.1197	0.3203593	1.944375	80.26941
63.9	73.40756	92.21964	0.3203593	1.95125	80.26941
63.95	97.31227	89.63592	0.3203593	1.947625	80.2994
64	100.6771	86.68683	0.3203593	1.9455	80.35939
64.05	96.5114	73.94589	0.314095	1.94225	80.35939
