Interval=	0.001 s
ExcelDateTime=	4.4588644429292355e+004	1/27/2022 15:27:58.69086
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	ECG	BraBP	TCD (cm/s)
Range=	100.00 mV	10.000 V	10.000 V
UnitName=	*	mmHg	cm/s
TopValue=	*	621.60	160
BottomValue=	*	-584.98	-160
172.374	1.428125	84.10544	76.708
172.375	1.44375	84.04889	76.698
172.376	1.378125	83.99233	76.703
172.377	1.371875	83.86036	75.21229
172.378	1.36875	83.97347	75.20229
172.379	1.440625	83.86036	75.19228
172.38	1.434375	83.86036	75.20229
172.381	1.41875	83.8415	75.20229
172.382	1.425	83.67183	75.20229
172.383	1.4625	83.74724	75.19729
172.384	1.484375	83.67183	75.20229
172.385	1.478125	83.63412	75.20229
172.386	1.459375	83.61527	75.21229
172.387	1.44375	83.59642	75.19729
172.388	1.428125	83.57756	75.21229
172.389	1.403125	83.63412	75.19228
172.39	1.409375	83.59642	75.21229
172.391	1.403125	83.53986	75.2173
172.392	1.3875	83.4833	75.21229
172.393	1.378125	83.50215	75.20229
172.394	1.365625	83.4833	75.20229
172.395	1.428125	83.40789	75.19228
172.396	1.415625	83.29477	75.20229
172.397	1.403125	83.37018	75.18228
172.398	1.484375	83.20051	75.21229
172.399	1.44375	83.18165	75.21229
172.4	1.45	83.04968	75.21229
172.401	1.459375	83.06853	75.21229
172.402	1.4625	82.97427	75.20229
172.403	1.453125	82.91771	75.20729
172.404	1.44375	82.82345	75.19729
172.405	1.421875	82.78574	75.19228
172.406	1.440625	82.86115	75.20229
172.407	1.44375	82.80459	75.20229
172.408	1.459375	82.69148	75.20229
172.409	1.36875	82.74804	73.69658
172.41	1.36875	82.54065	73.68657
172.411	1.365625	82.61607	73.69658
172.412	1.40625	82.5218	73.69658
172.413	1.44375	82.50295	73.69157
172.414	1.440625	82.38983	73.70158
172.415	1.425	82.35213	73.70158
172.416	1.446875	82.29557	73.70158
172.417	1.45625	82.31442	73.68157
172.418	1.503125	82.29557	73.69157
172.419	1.503125	82.2013	73.70158
172.42	1.453125	82.23901	73.69157
172.421	1.453125	82.05048	73.69658
172.422	1.43125	82.08818	73.69157
172.423	1.41875	81.8808	73.69157
172.424	1.403125	81.8808	73.69658
172.425	1.409375	81.80539	72.20087
172.426	1.3875	81.72998	72.19586
172.427	1.34375	81.74883	72.19086
172.428	1.38125	81.71113	72.19586
172.429	1.421875	81.72998	72.19586
172.43	1.471875	81.61686	72.19586
172.431	1.446875	81.5226	72.19586
172.432	1.434375	81.5226	72.20087
172.433	1.440625	81.44719	72.19086
172.434	1.4625	81.40948	72.19586
172.435	1.5	81.29636	72.19586
172.436	1.5	81.27751	72.20587
172.437	1.45625	81.22095	72.19586
172.438	1.43125	81.22095	72.20087
172.439	1.425	81.2021	72.19586
172.44	1.425	81.07013	72.20087
172.441	1.46875	81.07013	73.70158
172.442	1.41875	80.91931	73.69157
172.443	1.425	80.90045	73.70158
172.444	1.421875	80.74963	73.69658
172.445	1.4625	80.80619	73.70158
172.446	1.45	80.73078	73.69658
172.447	1.515625	80.5611	73.69157
172.448	1.465625	80.69307	73.69658
172.449	1.46875	80.57995	73.69658
172.45	1.509375	80.63651	73.69658
172.451	1.55	80.65537	73.70158
172.452	1.546875	80.44798	73.70158
172.453	1.565625	80.46684	73.70158
172.454	1.48125	80.39142	73.71158
172.455	1.421875	80.44798	73.68157
172.456	1.49375	80.25945	73.69157
172.457	1.4875	80.31601	69.17944
172.458	1.4875	80.2029	69.17944
172.459	1.45625	80.18404	69.18944
172.46	1.4625	80.05207	69.17443
172.461	1.521875	80.08978	69.18444
172.462	1.596875	80.03322	69.17944
172.463	1.725	79.90125	69.19444
172.464	1.778125	79.9201	69.17944
172.465	1.85	79.78813	69.17443
172.466	1.90625	79.82584	69.18444
172.467	2.01875	79.78813	69.19444
172.468	2.125	79.5996	69.17443
172.469	2.203125	79.5619	69.18944
172.47	2.2625	79.39222	69.17944
172.471	2.325	79.50534	69.18444
172.472	2.359375	79.44878	69.17944
172.473	2.440625	79.48649	69.17443
172.474	2.528125	79.35452	69.19444
172.475	2.571875	79.35452	69.18944
172.476	2.55625	79.2414	69.18444
172.477	2.6	79.14713	69.18944
172.478	2.646875	79.10943	69.19444
172.479	2.584375	78.93975	69.19444
172.48	2.584375	78.86434	69.17944
172.481	2.459375	78.86434	69.17443
172.482	2.371875	78.80778	69.18944
172.483	2.228125	78.80778	69.17944
172.484	2.171875	78.71352	69.18444
172.485	2.165625	78.78893	69.18944
172.486	2.134375	78.69466	69.17443
172.487	1.984375	78.69466	69.18444
172.488	1.85625	78.54384	69.18444
172.489	1.753125	78.48728	69.18944
172.49	1.65625	78.46843	69.17944
172.491	1.609375	78.35531	69.18944
172.492	1.51875	78.41187	69.17944
172.493	1.434375	78.29875	69.17944
172.494	1.425	78.35531	69.17944
172.495	1.453125	78.29875	69.19945
172.496	1.44375	78.2799	69.17944
172.497	1.45625	78.16678	69.17944
172.498	1.396875	78.16678	69.17944
172.499	1.3875	78.16678	69.18444
172.5	1.371875	78.16678	69.18944
172.501	1.365625	78.11023	69.18944
172.502	1.38125	77.94055	69.17944
172.503	1.378125	77.94055	69.18944
172.504	1.346875	77.9217	69.18444
172.505	1.328125	77.80858	69.18944
172.506	1.3625	77.86514	67.67873
172.507	1.38125	77.78973	67.67372
172.508	1.409375	77.86514	67.68373
172.509	1.40625	77.82743	67.67873
172.51	1.396875	77.78973	67.67372
172.511	1.415625	77.86514	67.67372
172.512	1.503125	77.67661	67.67873
172.513	1.48125	77.73317	67.68373
172.514	1.49375	77.52579	67.68873
172.515	1.4625	77.67661	67.66872
172.516	1.44375	77.43152	67.68873
172.517	1.478125	77.41267	67.69373
172.518	1.509375	77.33726	67.66872
172.519	1.521875	77.26185	67.67372
172.52	1.5	77.26185	67.67873
172.521	1.49375	77.22414	66.16801
172.522	1.45	77.24299	66.17301
172.523	1.465625	77.26185	66.17301
172.524	1.465625	77.22414	66.15801
172.525	1.465625	77.22414	66.17802
172.526	1.421875	77.14873	66.17301
172.527	1.38125	77.09217	66.17301
172.528	1.4	77.01676	66.17802
172.529	1.453125	77.05446	66.17802
172.53	1.478125	76.82823	66.17301
172.531	1.475	76.82823	66.16301
172.532	1.446875	76.84708	66.16801
172.533	1.40625	76.90364	66.17301
172.534	1.509375	76.79052	66.16801
172.535	1.5125	76.79052	66.18302
172.536	1.509375	76.73396	66.16801
172.537	1.45	76.73396	67.66872
172.538	1.4625	76.73396	67.68873
172.539	1.453125	76.58314	67.67873
172.54	1.453125	76.69626	67.67372
172.541	1.459375	76.67741	67.68373
172.542	1.440625	76.56429	67.68873
172.543	1.403125	76.71511	67.67873
172.544	1.353125	76.60199	67.67873
172.545	1.40625	76.67741	67.68873
172.546	1.4375	76.52658	67.68873
172.547	1.45625	76.65855	67.67873
172.548	1.475	76.58314	67.67372
172.549	1.465625	76.58314	67.67372
172.55	1.45	76.54544	67.68873
172.551	1.48125	76.43232	67.68373
172.552	1.475	76.50773	67.68373
172.553	1.540625	76.33805	64.6773
172.554	1.446875	76.41347	64.69231
172.555	1.38125	76.43232	64.6773
172.556	1.478125	76.37576	64.6623
172.557	1.45625	76.30035	64.6723
172.558	1.48125	76.3192	64.6773
172.559	1.415625	76.39461	64.6723
172.56	1.4	76.30035	64.6673
172.561	1.3875	76.2815	64.6773
172.562	1.40625	76.13067	64.6673
172.563	1.428125	76.14953	64.68731
172.564	1.503125	76.14953	64.6773
172.565	1.453125	76.03641	64.6673
172.566	1.384375	76.09297	64.6773
172.567	1.521875	75.82903	64.68731
172.568	1.475	75.97985	64.6773
172.569	1.5	75.94214	64.6623
172.57	1.496875	75.88558	64.6673
172.571	1.440625	75.88558	64.6773
172.572	1.409375	75.82903	64.6673
172.573	1.515625	75.79132	64.6673
172.574	1.496875	75.79132	64.6723
172.575	1.453125	75.77247	64.6673
172.576	1.45625	75.75361	64.6723
172.577	1.4375	75.65935	64.6773
172.578	1.4	75.79132	64.6723
172.579	1.43125	75.6782	64.68731
172.58	1.4875	75.75361	64.68731
172.581	1.471875	75.56509	64.6723
172.582	1.471875	75.6782	64.6773
172.583	1.4625	75.50853	64.6773
172.584	1.51875	75.52738	64.6723
172.585	1.51875	75.39541	66.17301
172.586	1.53125	75.43312	66.16801
172.587	1.5125	75.41426	66.16301
172.588	1.44375	75.26344	66.17802
172.589	1.440625	75.33885	66.17802
172.59	1.45625	75.24459	66.16801
172.591	1.471875	75.26344	66.17301
172.592	1.45	75.26344	66.18802
172.593	1.415625	75.20688	66.17301
172.594	1.390625	75.09376	66.15801
172.595	1.425	75.16917	66.17802
172.596	1.44375	75.07491	66.16801
172.597	1.440625	75.07491	66.16801
172.598	1.475	75.07491	66.16801
172.599	1.478125	74.90523	66.17802
172.6	1.48125	74.86753	66.16301
172.601	1.521875	74.96179	64.6723
172.602	1.509375	74.88638	64.68231
172.603	1.525	74.88638	64.6723
172.604	1.46875	74.77326	64.6773
172.605	1.453125	74.84868	64.68731
172.606	1.484375	74.77326	64.68731
172.607	1.496875	74.82982	64.6673
172.608	1.521875	74.81097	64.6723
172.609	1.490625	74.75441	64.6673
172.61	1.434375	74.73556	64.6723
172.611	1.4125	74.73556	64.6773
172.612	1.4625	74.86753	64.6573
172.613	1.496875	74.73556	64.6673
172.614	1.4875	74.71671	64.6773
172.615	1.428125	74.71671	64.6773
172.616	1.4625	74.679	64.6673
172.617	1.459375	74.679	63.17159
172.618	1.490625	74.62244	63.17659
172.619	1.51875	74.679	63.16659
172.62	1.503125	74.58474	63.16659
172.621	1.471875	74.62244	63.17159
172.622	1.434375	74.56588	63.16659
172.623	1.459375	74.58474	63.17659
172.624	1.484375	74.52818	63.17159
172.625	1.471875	74.52818	63.15158
172.626	1.459375	74.45277	63.17659
172.627	1.415625	74.47162	63.1816
172.628	1.421875	74.41506	63.16659
172.629	1.4875	74.41506	63.16659
172.63	1.4625	74.30194	63.1866
172.631	1.496875	74.33965	63.1866
172.632	1.471875	74.28309	63.16659
172.633	1.446875	74.43391	66.17802
172.634	1.5125	74.3585	66.17301
172.635	1.49375	74.41506	66.16301
172.636	1.55	74.32079	66.17301
172.637	1.509375	74.33965	66.16801
172.638	1.453125	74.26424	66.16301
172.639	1.465625	74.26424	66.18302
172.64	1.484375	74.18882	66.17802
172.641	1.515625	74.20768	66.16801
172.642	1.490625	74.20768	66.17802
172.643	1.446875	74.22653	66.17301
172.644	1.4125	74.28309	66.17802
172.645	1.44375	74.22653	66.16801
172.646	1.475	74.13227	66.17802
172.647	1.4875	74.20768	66.16801
172.648	1.4875	74.16997	80.84496
172.649	1.490625	74.20768	81.22514
172.65	1.4875	73.98144	81.20013
172.651	1.5125	74.07571	81.20513
172.652	1.528125	74.05685	81.22514
172.653	1.521875	73.96259	81.21514
172.654	1.484375	74.0003	81.21013
172.655	1.484375	73.90603	81.21514
172.656	1.509375	73.96259	81.21514
172.657	1.49375	73.86833	81.20513
172.658	1.51875	73.81177	81.20513
172.659	1.4875	73.90603	81.21514
172.66	1.45	73.77406	81.21514
172.661	1.446875	73.77406	81.21013
172.662	1.45625	73.83062	81.20513
172.663	1.50625	73.79291	81.19513
172.664	1.509375	73.6798	81.21514
172.665	1.484375	73.81177	99.25368
172.666	1.475	73.7175	99.23867
172.667	1.490625	73.66094	99.24867
172.668	1.540625	73.7175	99.26368
172.669	1.55	73.60439	99.25868
172.67	1.525	73.66094	99.24367
172.671	1.4625	73.56668	99.24867
172.672	1.478125	73.62324	99.24367
172.673	1.490625	73.52897	99.24367
172.674	1.496875	73.51012	99.25368
172.675	1.51875	73.49127	99.24867
172.676	1.453125	73.45356	99.23867
172.677	1.425	73.45356	99.25368
172.678	1.45	73.37815	99.25368
172.679	1.496875	73.41586	99.24367
172.68	1.5375	73.45356	118.908
172.681	1.528125	73.41586	118.8129
172.682	1.50625	73.45356	118.8129
172.683	1.50625	73.37815	118.7929
172.684	1.5375	73.52897	118.8129
172.685	1.553125	73.47241	118.8029
172.686	1.596875	73.47241	118.8029
172.687	1.55	73.28389	118.8029
172.688	1.51875	73.30274	118.8029
172.689	1.49375	73.11421	118.8029
172.69	1.5125	73.13306	118.7979
172.691	1.50625	73.20847	118.8029
172.692	1.490625	73.17077	118.8029
172.693	1.459375	73.18962	118.8129
172.694	1.43125	73.17077	118.8179
172.695	1.446875	73.20847	118.8029
172.696	1.4875	73.11421	118.7979
172.697	1.534375	73.05765	115.7865
172.698	1.509375	73.11421	115.7865
172.699	1.534375	72.96339	115.7915
172.7	1.528125	73.0765	115.8015
172.701	1.58125	72.92568	115.7865
172.702	1.596875	73.01995	115.8015
172.703	1.56875	72.96339	115.8015
172.704	1.484375	72.90683	115.7815
172.705	1.49375	72.92568	115.7915
172.706	1.51875	72.88798	115.7965
172.707	1.5	72.88798	115.7965
172.708	1.521875	72.85027	115.7865
172.709	1.471875	72.92568	115.7915
172.71	1.428125	72.81256	115.7915
172.711	1.459375	72.94453	115.7915
172.712	1.534375	72.85027	115.7915
172.713	1.5	72.77486	115.7865
172.714	1.515625	72.77486	115.7815
172.715	1.55625	72.62403	115.7965
172.716	1.51875	72.73715	115.8015
172.717	1.528125	72.81256	115.8065
172.718	1.525	72.73715	115.7915
172.719	1.565625	72.77486	115.8015
172.72	1.5625	72.58633	115.8015
172.721	1.525	72.75601	115.7915
172.722	1.48125	72.69945	115.7915
172.723	1.490625	72.75601	115.7865
172.724	1.49375	72.69945	115.7965
172.725	1.49375	72.77486	115.7965
172.726	1.490625	72.60518	115.7915
172.727	1.475	72.66174	115.8015
172.728	1.459375	72.56748	115.7865
172.729	1.503125	72.3978	114.3008
172.73	1.515625	72.43551	114.2958
172.731	1.5375	72.43551	114.3108
172.732	1.515625	72.3978	114.3108
172.733	1.525	72.36009	114.2908
172.734	1.55625	72.28468	114.3058
172.735	1.58125	72.30354	114.2958
172.736	1.575	72.19042	114.3008
172.737	1.528125	72.20927	114.2908
172.738	1.496875	72.13386	114.2958
172.739	1.490625	72.28468	114.2808
172.74	1.484375	72.0396	114.3108
172.741	1.478125	72.13386	114.2908
172.742	1.459375	72.09615	114.2958
172.743	1.53125	72.13386	114.3058
172.744	1.453125	72.09615	114.3058
172.745	1.434375	72.0773	103.7808
172.746	1.5	71.94533	103.7558
172.747	1.490625	71.88877	103.7558
172.748	1.453125	71.81336	103.7658
172.749	1.540625	71.83221	103.7658
172.75	1.534375	71.56827	103.7708
172.751	1.540625	71.70024	103.7608
172.752	1.53125	71.54942	103.7558
172.753	1.553125	71.73795	103.7608
172.754	1.571875	71.66254	103.7708
172.755	1.528125	71.79451	103.7708
172.756	1.515625	71.60598	103.7758
172.757	1.515625	71.49286	103.7758
172.758	1.515625	71.45516	103.7708
172.759	1.5125	71.4363	103.7658
172.76	1.484375	71.37974	103.7508
172.761	1.4625	71.30433	102.2601
172.762	1.509375	71.28548	102.2551
172.763	1.53125	71.34204	102.2601
172.764	1.559375	71.26663	102.2601
172.765	1.534375	71.26663	102.2551
172.766	1.503125	71.22892	102.2651
172.767	1.515625	71.26663	102.2551
172.768	1.546875	71.24777	102.2551
172.769	1.603125	71.22892	102.2651
172.77	1.565625	71.19122	102.2551
172.771	1.559375	71.17236	102.2501
172.772	1.525	71.09695	102.2551
172.773	1.525	71.04039	102.2551
172.774	1.509375	71.15351	102.2501
172.775	1.534375	71.04039	102.2551
172.776	1.490625	71.21007	102.2551
172.777	1.50625	71.02154	103.7558
172.778	1.5	71.05925	103.7758
172.779	1.50625	71.09695	103.7658
172.78	1.5375	70.98383	103.7658
172.781	1.5625	71.0781	103.7558
172.782	1.55625	70.96498	103.7758
172.783	1.54375	70.98383	103.7658
172.784	1.596875	70.90842	103.7608
172.785	1.625	70.92728	103.7558
172.786	1.63125	70.94613	103.7658
172.787	1.6125	70.94613	103.7708
172.788	1.571875	71.04039	103.7658
172.789	1.534375	70.94613	103.7558
172.79	1.546875	71.13466	103.7508
172.791	1.5375	71.09695	103.7758
172.792	1.521875	71.1158	103.7658
172.793	1.475	71.0781	106.7722
172.794	1.48125	71.09695	106.7772
172.795	1.521875	71.09695	106.7722
172.796	1.575	71.0781	106.7722
172.797	1.603125	71.04039	106.7672
172.798	1.56875	70.87072	106.7772
172.799	1.55	70.90842	106.7672
172.8	1.590625	70.94613	106.7772
172.801	1.60625	70.92728	106.7622
172.802	1.60625	71.02154	106.7672
172.803	1.615625	70.92728	106.7622
172.804	1.534375	71.05925	106.7722
172.805	1.5	71.00269	106.7772
172.806	1.5125	71.22892	106.7722
172.807	1.509375	71.17236	106.7772
172.808	1.515625	71.26663	106.7672
172.809	1.496875	71.28548	103.7608
172.81	1.478125	71.37974	103.7658
172.811	1.4125	71.56827	103.7608
172.812	1.453125	71.68139	103.7558
172.813	1.546875	71.86992	103.7658
172.814	1.521875	72.00189	103.7608
172.815	1.503125	72.09615	103.7458
172.816	1.5	72.43551	103.7758
172.817	1.509375	72.56748	103.7758
172.818	1.515625	72.96339	103.7558
172.819	1.55625	73.05765	103.7608
172.82	1.528125	73.37815	103.7808
172.821	1.475	73.66094	103.7758
172.822	1.4625	74.01915	103.7608
172.823	1.48125	74.28309	103.7658
172.824	1.478125	74.56588	103.7708
172.825	1.478125	74.86753	108.2779
172.826	1.453125	75.22573	108.2729
172.827	1.421875	75.79132	108.288
172.828	1.409375	76.20608	108.2679
172.829	1.4125	76.54544	108.2729
172.83	1.421875	76.9602	108.283
172.831	1.45	77.48808	108.2679
172.832	1.446875	78.12908	108.288
172.833	1.440625	78.56269	108.288
172.834	1.471875	79.12828	108.288
172.835	1.475	79.5619	108.2779
172.836	1.434375	80.29716	108.2729
172.837	1.475	80.86275	108.2779
172.838	1.46875	81.40948	108.2729
172.839	1.428125	82.14474	108.283
172.84	1.434375	82.59721	103.1555
172.841	1.45625	83.21936	102.2551
172.842	1.44375	83.89806	102.2651
172.843	1.384375	84.52021	102.2551
172.844	1.353125	85.02924	102.2601
172.845	1.346875	85.67023	102.2651
172.846	1.371875	86.4055	102.2601
172.847	1.421875	87.0842	102.2551
172.848	1.415625	87.83832	102.2601
172.849	1.409375	88.38505	102.2501
172.85	1.425	89.15802	102.2701
172.851	1.46875	89.78016	102.2551
172.852	1.484375	90.40231	102.2501
172.853	1.459375	91.11872	102.2501
172.854	1.46875	91.66545	102.2551
172.855	1.421875	92.36301	102.2651
172.856	1.43125	92.83433	102.2551
172.857	1.415625	93.49418	102.2651
172.858	1.409375	94.09747	102.2751
172.859	1.425	94.75733	102.2651
172.86	1.403125	95.26635	102.2501
172.861	1.3625	95.77538	102.2501
172.862	1.409375	96.26556	102.2551
172.863	1.440625	96.71803	102.2551
172.864	1.453125	97.28361	102.2501
172.865	1.45	97.73608	102.2551
172.866	1.453125	98.07543	102.2451
172.867	1.41875	98.54676	102.2601
172.868	1.428125	98.88611	102.2651
172.869	1.490625	99.41399	102.2601
172.87	1.478125	99.75334	102.2601
172.871	1.40625	100.0738	102.2751
172.872	1.3875	100.187	102.2601
172.873	1.396875	100.6017	99.23867
172.874	1.409375	100.8845	99.24867
172.875	1.44375	101.1107	99.23867
172.876	1.396875	101.2804	99.24367
172.877	1.396875	101.4312	99.23867
172.878	1.365625	101.6198	99.23867
172.879	1.409375	101.7517	99.24867
172.88	1.4375	101.9026	99.24867
172.881	1.453125	101.8649	99.24867
172.882	1.425	101.8649	99.24867
172.883	1.44375	101.9968	99.25368
172.884	1.453125	101.9214	99.24867
172.885	1.475	102.0157	99.23867
172.886	1.459375	101.9403	99.24867
172.887	1.44375	101.9591	99.24867
172.888	1.415625	101.9591	99.24867
172.889	1.396875	101.978	97.74796
172.89	1.425	101.9968	97.74296
172.891	1.428125	101.8083	97.73796
172.892	1.428125	101.7895	97.75297
172.893	1.396875	101.6575	97.75297
172.894	1.36875	101.6198	97.74796
172.895	1.3625	101.5067	97.74296
172.896	1.3875	101.469	97.76297
172.897	1.471875	101.4312	97.74796
172.898	1.434375	101.2427	97.73296
172.899	1.428125	101.3181	97.74296
172.9	1.421875	101.1107	97.74296
172.901	1.465625	101.1107	97.74296
172.902	1.46875	101.0165	97.73796
172.903	1.478125	100.8845	97.75297
172.904	1.415625	100.8091	97.74296
172.905	1.39375	100.7148	93.24083
172.906	1.378125	100.7525	93.24083
172.907	1.36875	100.6394	93.24083
172.908	1.34375	100.6583	93.23583
172.909	1.4125	100.564	93.25584
172.91	1.378125	100.564	93.25083
172.911	1.35625	100.6394	93.23082
172.912	1.403125	100.5263	93.24083
172.913	1.43125	100.5263	93.23583
172.914	1.440625	100.4509	93.23583
172.915	1.43125	100.4886	93.24083
172.916	1.415625	100.4886	93.22582
172.917	1.40625	100.4698	93.23082
172.918	1.465625	100.432	93.23583
172.919	1.484375	100.3378	93.23082
172.92	1.465625	100.3755	93.24083
172.921	1.403125	100.3001	87.22798
172.922	1.390625	100.4509	87.22798
172.923	1.403125	100.3001	87.21798
172.924	1.371875	100.3378	87.22298
172.925	1.43125	100.2624	87.21798
172.926	1.428125	100.3566	87.21798
172.927	1.353125	100.3189	87.21798
172.928	1.40625	100.4132	87.21798
172.929	1.428125	100.4132	87.21298
172.93	1.44375	100.4698	87.22298
172.931	1.43125	100.3943	87.21798
172.932	1.453125	100.4509	87.23799
172.933	1.440625	100.4698	87.22298
172.934	1.45625	100.4886	87.22798
172.935	1.471875	100.4132	87.22798
172.936	1.515625	100.4132	87.21298
172.937	1.46875	100.3001	82.71585
172.938	1.45	100.2812	82.71585
172.939	1.434375	100.2247	82.71084
172.94	1.440625	100.1304	82.71084
172.941	1.440625	100.1115	82.72085
172.942	1.4375	99.96072	82.70084
172.943	1.3875	100.0173	82.71585
172.944	1.371875	99.96072	82.72085
172.945	1.371875	99.86646	82.71084
172.946	1.421875	99.71564	82.72085
172.947	1.45	99.77219	82.72585
172.948	1.446875	99.69678	82.72085
172.949	1.453125	99.58366	82.70584
172.95	1.44375	99.54596	82.71585
172.951	1.471875	99.33858	82.72585
172.952	1.478125	99.20661	82.71585
172.953	1.49375	99.07464	84.21656
172.954	1.453125	99.01808	84.20655
172.955	1.40625	98.82955	84.21656
172.956	1.390625	98.65987	84.22156
172.957	1.415625	98.56561	84.22656
172.958	1.4125	98.41479	84.21656
172.959	1.390625	98.37708	84.23657
172.96	1.378125	98.2074	84.22656
172.961	1.33125	98.09429	84.21155
172.962	1.34375	98.00002	84.22656
172.963	1.428125	97.77379	84.22156
172.964	1.428125	97.77379	84.21656
172.965	1.453125	97.54755	84.22156
172.966	1.43125	97.47214	84.21656
172.967	1.484375	97.22705	84.21656
172.968	1.503125	97.07623	84.22656
172.969	1.503125	96.90655	87.22298
172.97	1.484375	96.86885	87.22298
172.971	1.428125	96.73688	87.21798
172.972	1.36875	96.66147	87.22298
172.973	1.4375	96.47294	87.23799
172.974	1.415625	96.22785	87.21798
172.975	1.4125	96.26556	87.22298
172.976	1.375	96.00162	87.22798
172.977	1.39375	95.85079	87.22298
172.978	1.371875	95.73768	87.22298
172.979	1.415625	95.51144	87.22298
172.98	1.434375	95.53029	87.20797
172.981	1.434375	95.39832	87.22298
172.982	1.396875	95.32291	87.21798
172.983	1.403125	95.15324	87.21798
172.984	1.415625	95.07782	87.22798
172.985	1.45625	95.04012	90.2294
172.986	1.478125	94.85159	90.23441
172.987	1.428125	94.79503	90.2194
172.988	1.425	94.49339	90.2244
172.989	1.4	94.43683	90.2194
172.99	1.396875	94.286	90.2294
172.991	1.415625	94.15403	90.2294
172.992	1.409375	94.02206	90.20939
172.993	1.36875	93.89009	90.23441
172.994	1.3375	93.75812	90.23441
172.995	1.346875	93.58845	90.2244
172.996	1.375	93.62615	90.2294
172.997	1.371875	93.36221	90.23941
172.998	1.340625	93.41877	90.23441
172.999	1.4375	93.2868	90.20939
173	1.4	93.21139	91.73011
173.001	1.45625	93.04171	91.73011
173.002	1.471875	92.90974	91.73011
173.003	1.484375	92.9663	91.73011
173.004	1.415625	92.85318	91.73011
173.005	1.3875	92.74007	91.72011
173.006	1.403125	92.6458	91.73011
173.007	1.403125	92.55154	91.73011
173.008	1.375	92.49498	91.73512
173.009	1.38125	92.36301	91.73011
173.01	1.340625	92.2876	91.73512
173.011	1.340625	92.08022	91.73512
173.012	1.359375	92.17448	91.72011
173.013	1.371875	92.04251	91.72511
173.014	1.403125	91.92939	91.72011
173.015	1.4	91.77857	91.72511
173.016	1.396875	91.55233	88.70868
173.017	1.36875	91.62775	88.72869
173.018	1.440625	91.57119	88.71369
173.019	1.434375	91.51463	88.72869
173.02	1.440625	91.3261	88.7387
173.021	1.3875	91.23184	88.72869
173.022	1.365625	91.23184	88.7337
173.023	1.371875	91.09987	88.7337
173.024	1.384375	91.06216	88.72869
173.025	1.396875	90.91134	88.71869
173.026	1.371875	90.91134	88.72869
173.027	1.346875	90.72281	88.71869
173.028	1.365625	90.6851	88.72369
173.029	1.375	90.60969	88.7387
173.03	1.3875	90.51543	88.71869
173.031	1.403125	90.47772	88.72869
173.032	1.421875	90.38346	88.72369
173.033	1.396875	90.3646	88.72869
173.034	1.390625	90.27034	88.72869
173.035	1.45	90.27034	88.72869
173.036	1.421875	90.15722	88.72869
173.037	1.40625	90.0064	88.70868
173.038	1.378125	89.94984	88.71869
173.039	1.371875	89.79902	88.72369
173.04	1.403125	89.79902	88.7387
173.041	1.375	89.64819	88.71869
173.042	1.3875	89.59163	88.72369
173.043	1.353125	89.32769	88.72369
173.044	1.334375	89.23343	88.72869
173.045	1.334375	89.21458	88.72869
173.046	1.34375	89.02605	88.71869
173.047	1.384375	89.08261	88.72369
173.048	1.409375	88.87522	87.22798
173.049	1.3875	88.93178	87.21798
173.05	1.384375	88.91293	87.22298
173.051	1.421875	88.76211	87.22298
173.052	1.44375	88.59243	87.21798
173.053	1.471875	88.57358	87.21798
173.054	1.434375	88.49817	87.21298
173.055	1.384375	88.38505	87.21798
173.056	1.36875	88.30964	87.20797
173.057	1.384375	88.13996	87.21798
173.058	1.396875	88.00799	85.71226
173.059	1.359375	87.89487	85.71727
173.06	1.315625	87.85717	85.72727
173.061	1.334375	87.7252	85.72227
173.062	1.31875	87.46126	85.72227
173.063	1.390625	87.49896	85.71727
173.064	1.421875	87.34814	85.72727
173.065	1.403125	87.19732	85.70726
173.066	1.39375	87.10305	85.72227
173.067	1.3875	86.93338	85.71727
173.068	1.415625	86.83911	85.71727
173.069	1.40625	86.65058	85.72727
173.07	1.440625	86.68829	85.72727
173.071	1.421875	86.4055	85.71727
173.072	1.371875	86.33008	85.71727
173.073	1.353125	86.21697	85.72227
173.074	1.4125	86.04729	84.22156
173.075	1.378125	85.95303	84.21656
173.076	1.365625	85.87762	84.21656
173.077	1.375	85.7645	84.22156
173.078	1.328125	85.57597	84.21656
173.079	1.378125	85.4817	84.21656
173.08	1.403125	85.36859	84.21155
173.081	1.390625	85.25547	84.21155
173.082	1.384375	85.16121	84.22656
173.083	1.359375	84.97268	84.21656
173.084	1.38125	84.91612	84.21656
173.085	1.39375	84.72759	84.22156
173.086	1.41875	84.61447	84.23657
173.087	1.43125	84.4825	84.22656
173.088	1.365625	84.33168	84.21656
173.089	1.334375	84.162	84.23156
173.09	1.353125	83.99233	84.21656
173.091	1.3875	83.91691	84.21656
173.092	1.390625	83.97347	84.21656
173.093	1.340625	83.87921	84.20655
173.094	1.315625	83.74724	84.21155
173.095	1.353125	83.69068	84.22156
173.096	1.3375	83.61527	84.21656
173.097	1.365625	83.50215	84.23156
173.098	1.45625	83.46445	84.21656
173.099	1.41875	83.27592	84.22656
173.1	1.390625	83.29477	84.23657
173.101	1.41875	83.18165	84.21656
173.102	1.45625	83.1628	84.21656
173.103	1.4625	82.99312	84.21656
173.104	1.434375	82.88001	84.22656
173.105	1.384375	82.74804	84.21656
173.106	1.328125	82.69148	84.21155
